product_name,product_url,product_type,clean_ingreds,price
Lancôme Gel Eclat Express Clarfying Self-Foaming Cleanser 125ml,https://www.lookfantastic.com/lancome-gel-eclat-express-clarfying-self-foaming-cleanser-125ml/11077873.html,Cleanser,"['peg-12 methyl glucose dioleate', 'sodium lauroyl', 'sodium cocoyl isethionate', 'decyl glucoside', 'potassium laurate', 'potassium myristate', 'ananas sativas fruit extract', 'coconut acid', 'saccharum officinarum extract', 'sodium isethionate', 'phenoxyethanol', 'peg-32', 'polysorbate 2', 'limonene', 'camellia sinensis extract', 'linalool', 'benzyl salicylate', 'benzyl alcohol', 'propanediol', 'papain', 'pyrus malus flower extract', 'disodium edta', 'methylparaben', 'citrus limon juice extract', 'hexyl cinnamal', 'parfum']",£22.05
philosophy Purity One-Step Facial Cleanser 240ml,https://www.lookfantastic.com/philosophy-purity-one-step-facial-cleanser-240ml/11764063.html,Cleanser,"['sodium lauroamphoacetate', 'sodium trideceth sulfate', 'limnanthes alba seed oil', 'coco-glucoside', 'cocos nucifera fruit extract', 'peg-120 methyl glucose dioleate', 'aniba rosaeodora wood extract', 'geranium maculatum oil', 'guaiac (guaiacum officinale) extract', 'cymbopogon martini oil', 'rosa damascena', 'amyris balsamifera bark oil', 'sandalwood', 'salvia officinalis', 'cinnamomum cassia oil', 'anthemis nobilis flower water', 'daucus carota sativa extract', 'piper nigrum fruit extract', 'polysorbate-20', 'glycerin', 'carbomer', 'triethanolamine', 'methylparaben', 'propylparaben', 'citric acid', 'imidazolidinyl urea', 'ci 19140']",£19.00
Bulldog Energising Face Wash 150ml,https://www.lookfantastic.com/bulldog-energising-face-wash-150ml/12037194.html,Cleanser,"['cocamidopropyl betaine', 'coco-glucoside', 'glycerin', 'sodium lauroyl', 'acrylates/c10-30 alkyl', 'phenoxyethanol', 'sodium chloride', 'sodium hydroxide', 'parfum', 'benzoic acid', 'dehydroacetic acid', 'limonene', 'zea mays extract', 'oryza sativa bran', 'caulerpa lentillifera (green algae) extract', 'sodium benzoate', 'potassium sorbate', 'sodium levulinate', 'citric acid', 'sorbic acid']",£3.38
Bobbi Brown Soothing Cleansing Oil 200ml,https://www.lookfantastic.com/bobbi-brown-soothing-cleansing-oil-200ml/12192628.html,Cleanser,"['isopropyl palmitate', 'triethylhexanoin', 'isodecyl isononanoate', 'peg-20 glyceryl triisostearate', 'polybutene', 'triisostearin', 'peg-8 diisostearate', 'peg-12 diisostearate', 'aleurites moluccanus seed oil', 'simmondsia chinensis leaf extract', 'olea europaea fruit oil', 'helianthus annuus seed oil', 'zingiber officinale root extract', 'bixa orellana seed extract', 'lavandula angustifolia', 'jasminum officinale extract', 'glycerin', 'methyldihydrojasmonate', 'pentylene glycol', 'glyceryl laurate', 'bisabolol', 'tocopheryl acetate', 'linalool']",£35.00
L'Oréal Paris Fine Flowers Cleansing Cream 200ml,https://www.lookfantastic.com/l-oreal-paris-fine-flowers-cleansing-cream-200ml/11740149.html,Cleanser,"['paraffinum liquidum', 'isopropyl myristate', 'dicaprylyl carbonate', 'propylene glycol', 'zea mays oil', 'carbomer', 'triethanolamine', 'jasminum officinale extract', 'rosa gallica extract', 'sorbitol', 'lecithin', 'disodium cocoamphodiacetate', 'carrageenan', 'pentylene glycol', 'polysorbate-20', 'tocopherol', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'methylparaben', 'phenoxyethanol', 'ethylparaben', 'ci 17200', 'linalool', 'limonene', 'citral', 'parfum']",£7.99
Antipodes Hallelujah Lime & Patchouli Cleanser 200ml,https://www.lookfantastic.com/antipodes-hallelujah-lime-patchouli-cleanser-200ml/10366146.html,Cleanser,"['simmondsia chinensis leaf extract', 'glycerin', 'glyceryl stearate', 'macadamia ternifolia seed oil', 'persea gratissima oil', 'cetearyl glucoside', 'cetearyl alcohol', 'cetyl alcohol', 'dehydroacetic acid', 'benzyl alcohol', 'tocopherol', 'helianthus annuus seed oil', 'daucus carota sativa extract', 'citrus grandis', 'citrus grandis', 'macropiper excelsum (kawakawa) leaf extract', 'parfum of lime ', 'pogostemon cablin flower extract', 'limonene', 'linalool']",£22.99
Filorga Foam Cleanser 150ml,https://www.lookfantastic.com/filorga-foam-cleanser-150ml/11395479.html,Cleanser,"['sodium laureth sulfate', 'butylene glycol', 'peg-8', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'cocamidopropyl betaine', 'sodium chloride', 'sodium methyl cocoyl taurate', 'parfum', 'phenoxyethanol', 'sodium hyaluronate', '1,2-hexanediol', 'caprylyl glycol', 'ethylhexyl glycerin', 'citric acid', 'sodium cocoyl isethionate', 'maltodextrin', 'methylisothiazolinone', 'lilium candidum flower extract']",£20.00
Estée Lauder Nutritious Super-Pomegranate Radiant Energy 2-In-1 Cleansing Foam 125ml,https://www.lookfantastic.com/estee-lauder-nutritious-super-pomegranate-radiant-energy-2-in-1-cleansing-foam-125ml/11856774.html,Cleanser,"['myristic acid', 'glycerin', 'behenic acid', 'palmitic acid', 'potassium hydroxide', 'sodium methyl cocoyl taurate', 'lauric acid', 'stearic acid', 'montmorillonite', 'vaccinium angustifolium extract', 'vaccinium macrocarpon fruit extract', 'lycium chinense extract', 'punica granatum seed oil', 'paeonia suffruticosa extract', 'sapindus mukurossi fruit extract', 'hypnea musciformis (algae) extract', 'serenoa serrulata fruit extract', 'ergothioneine', 'caffeinee', 'gelidiella acerosa extract', 'dipotassium glycyrrhizate', 'caesalpinia spinosa extract', 'urea', 'tocopheryl acetate', 'faex extract', 'trehalose', 'sodium hyaluronate', 'parfum', 'peg-3 distearate', 'sodium pca', 'butylene glycol', 'polyquaternium-7', 'tetrahexyldecyl ascorbate', 'polyquaternium-51', 'disodium edta', 'phenoxyethanol', 'methylchloroisothiazolinone', 'methylisothiazolinone', 'citral', 'ci 19140', 'ci 14700']",£23.40
Garnier Micellar Water Oil Infused Facial Cleanser and Makeup Remover 400ml,https://www.lookfantastic.com/garnier-micellar-water-oil-infused-facial-cleanser-and-makeup-remover-400ml/11299916.html,Cleanser,"['cyclopentasiloxane', 'isohexadecane', 'argania spinosa extract', 'benzyl alcohol', 'benzyl salicylate', 'butyl methoxydibenzoylmethane', 'ci 60725', 'decyl glucoside', 'dipotassium phosphate', 'disodium edta', 'ethylhexyl methoxycinnamate', 'ethylhexyl salicylate', 'geraniol', 'haematococcus pluvialis extract', 'hexylene glycol', 'limonene', 'linalool', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'polyaminopropyl biguanide', 'potassium phosphate', 'sodium chloride', 'parfum']",£5.99
Omorovicza Cleansing Foam Duo,https://www.lookfantastic.com/omorovicza-cleansing-foam-duo/11836821.html,Cleanser,"['glycerin', 'sodium cocoyl isethionate', 'sorbitol', 'disodium lauryl sulfosuccinate', 'sodium chloride', 'phenoxyethanol', 'limonene', 'xanthan gum', 'parfum', 'copper gluconate', 'linalool', 'ethylhexyl glycerin', 'disodium edta', 'pyrus malus flower extract', 'phospholipid', 'chlorella vulgaris extract', 'pectin']",£73.00
VICHY Purete Thermale Fresh Cleansing Gel 200ml,https://www.lookfantastic.com/vichy-purete-thermale-fresh-cleansing-gel-200ml/11119868.html,Cleanser,"['glycerin', 'cocamidopropyl betaine', 'sodium cocoyl glycinate', 'peg-120 methyl glucose dioleate', 'sodium chloride', 'dipropylene glycol', 'lauric acid', 'triethanolamine', 'moringa pterygosperma seed extract', 'phenoxyethanol', 'caprylyl glycol', 'citric acid', 'tetrasodium edta', 'parfum']",£12.00
Garnier Micellar Water Facial Cleanser and Makeup Remover for Combination Skin 400ml,https://www.lookfantastic.com/garnier-micellar-water-facial-cleanser-and-makeup-remover-for-combination-skin-400ml/11171651.html,Cleanser,"['hexylene glycol', 'glycerin', 'alcohol denat', 'poloxamer 184', 'polyaminopropyl biguanide', 'disodium cocoamphodiacetate', 'disodium edta']",£4.99
Sukin Blemish Control Clearing Facial Wash 125ml,https://www.lookfantastic.com/sukin-blemish-control-clearing-facial-wash-125ml/12033214.html,Cleanser,"['aloe barbadenis extract', 'cocamidopropyl betaine', 'sodium lauroyl', 'cydonia oblonga leaf extract (quince)', 'punica granatum seed oil', 'epilobium angustifolium extract', 'cocos nucifera fruit extract', 'camellia sinensis extract', 'moringa oleifera seed oil', 'salvia officinalis', 'zingiber officinale root extract', 'mentha piperita extract', 'tocopherol', 'glycerin', 'melaleuca alternifolia leaf extract', 'eucalyptus citriodora oil', 'rosmarinus officinalis extract', 'lavandula angustifolia', 'tetrasodium glutamate diacetate', 'citric acid', 'phenoxyethanol', 'benzyl alcohol', 'limonene', 'linalool']",£9.95
Origins GinZing Refreshing Scrub Cleanser 150ml,https://www.lookfantastic.com/origins-ginzing-refreshing-scrub-cleanser-150ml/11138333.html,Cleanser,"['cocamidopropyl hydroxysultaine', 'cocamidopropyl betaine', 'decyl glucoside', 'sodium methyl cocoyl taurate', 'acrylates copolymer', 'copernicia cerifera wax', 'sodium lauroyl', 'simmondsia chinensis leaf extract', 'sodium chloride', 'polysorbate-20', 'disodium cocoyl glutamate', 'panax ginseng root extract', 'citrus grandis', 'citrus limon juice extract', 'citrus aurantium dulcis', 'mentha viridis extract', 'limonene', 'caffeinee', 'butylene glycol', 'ethylhexyl glycerin', 'glycerin', 'sodium cocoyl glutamate', 'monosodium citrate', 'sodium coco pg-dimonium chloride phosphate', 'citric acid', 'sodium hydroxide', 'disodium edta', 'tetrasodium edta', 'sodium benzoate', 'phenoxyethanol']",£17.50
L'Oréal Paris Fine Flowers Cleansing Milk 400ml,https://www.lookfantastic.com/l-oreal-paris-fine-flowers-cleansing-milk-400ml/11740150.html,Cleanser,"['paraffinum liquidum', 'isopropyl myristate', 'propylene glycol', 'zea mays oil', 'jasminum officinale extract', 'rosa gallica extract', 'sorbitol', 'carbomer', 'triethanolamine', 'lecithin', 'disodium cocoamphodiacetate', 'carrageenan', 'pentylene glycol', 'polysorbate-20', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'methyl-paraben', 'phenoxyethanol', 'ethylparaben', 'linalool', 'limonene', 'citral', 'parfum']",£5.99
Erno Laszlo Sea Mud Deep Cleansing Bar (100g),https://www.lookfantastic.com/erno-laszlo-sea-mud-deep-cleansing-bar-100g/11314429.html,Cleanser,"['sodium palmate', 'sodium palm kernelate', 'silt', 'charcoal powder', 'parfum', 'sodium chloride', 'glycerin', 'tetrasodium edta', 'tetrasodium etidronate', 'evernia prunastri (oakmoss) extract', 'benzyl cinnamate', 'benzyl benzoate', 'ci 77489', 'ci 77289', 'titanium dioxide']",£35.00
Murad Time Release Blemish Cleanser 200ml,https://www.lookfantastic.com/murad-time-release-blemish-cleanser-200ml/10448737.html,Cleanser,"['disodium cocoamphodiacetate', 'glycerin', 'cetyl alcohol', 'cocamidopropyl betaine', 'cetearyl alcohol', 'sodium cocoyl isethionate', 'peg-100 stearate', 'glyceryl stearate', 'butylene glycol', 'sodium hyaluronate', 'tocopheryl acetate', 'capric triglyceride', 'retinol', 'salix alba extract', 'ascorbic acid', 'chitosan', 'silver citrate', 'sodium pca', 'betaine', 'sorbitol', 'glycine', 'alanine', 'proline', 'serine', 'threonine', 'arganine', 'lysine', 'glutamic acid', 'zinc gluconate', 'argania spinosa extract', 'serenoa serrulata fruit extract', 'sesamium indicum seed oil', 'cimicifuga racemosa root extract', 'melaleuca alternifolia leaf extract', 'cocamidopropyl dimethylamine', 'zea mays starch', 'hydrolyzed corn starch', 'hydrolyzed corn starch', 'citric acid', 'disodium edta', 'propyl gallate', 'polysorbate 80', 'menthol', 'cetearyl glucoside', 'glycol distearate', 'steareth-4', 'peg-150 distearate', 'hydroxyethyl cellulose', 'polyacrylate-13', 'polyisobutene', 'polysorbate-20', 'trisodium ethylenediamine disuccinate', 'phenoxyethanol', 'caprylyl glycol', 'chlorphenesin', 'parfum']",£30.00
Elemis Sensitive Cleansing Wash 200ml,https://www.lookfantastic.com/elemis-sensitive-cleansing-wash-200ml/10365311.html,Cleanser,"['cocamidopropyl betaine', 'sodium lauryl sulfoacetate', 'sodium lauroyl', 'sodium chloride', 'peg-120 methyl glucose dioleate', 'inulin', 'phenoxyethanol', 'sorbitan sesquicaprylate', 'glyceryl laurate', 'sodium sulfate', 'parfum', 'chlorphenesin', 'disodium edta', 'glycerin', 'calcium caseinate', 'sodium dehydroacetate', 'coumarin', 'caramel', 'alchemilla vulgaris extract', 'juniperus virginiana wood oil', 'citrus aurantium dulcis', 'chamomilla recutita flower oil', 'thymus vulgaris leaf extract', 'lavandula hybrida extract', 'citrus aurantium amara flower water', 'potassium sorbate', 'sodium benzoate', 'citrus limon juice extract', 'citric acid']",£25.00
Clinique Pep-Start 2-in-1 Exfoliating Cleanser 125ml,https://www.lookfantastic.com/clinique-pep-start-2-in-1-exfoliating-cleanser-125ml/11350906.html,Cleanser,"['glycerin', 'sodium laureth sulfate', 'silica', 'acrylates copolymer', 'lauramidopropyl betaine', 'butylene glycol', 'sucrose', 'cocamidopropyl hydroxysultaine', 'carica papaya fruit extract', 'bambusa arundinacea stem extract', 'laminaria saccharina extract', 'salicylic acid', 'palmitoyl tetrapeptide-7', 'palmitoyl tripeptide-1', 'caffeinee', 'sodium hyaluronate', 'acetyl glucosamine', 'sodium coco pg-dimonium chloride phosphate', 'polysorbate-20', 'disodium cocoyl glutamate', 'citric acid', 'sodium cocoyl glutamate', 'laureth-2', 'sodium chloride', 'sodium hydroxide', 'sodium sulfate', 'carbomer', 'monosodium citrate', 'disodium edta', 'edta', 'bht', 'phenoxyethanol', 'ci 15510', 'ci 19140', 'ci 14700']",£16.50
Emma Hardie Moringa Light Cleansing Gel 100ml,https://www.lookfantastic.com/emma-hardie-moringa-light-cleansing-gel-100ml/12143497.html,Cleanser,"['vitis vinifera extract', 'prunus amygdalus dulcis', 'capric triglyceride', 'silica', 'peg-6 capric triglyceride', 'peg-60 almond glycerides', 'moringa oleifera seed oil', 'citrus aurantium dulcis', 'glycerin', 'phenoxyethanol', 'benzyl alcohol', 'citrus aurantium amara flower water', 'citrus aurantium bergamia', 'juniperus virginiana wood oil', 'limonene', 'linalool', 'parfum', 'crithmum maritimum extract', 'moringa oleifera seed oil', 'jasminum officinale extract', 'rosa damascena', 'disodium phosphate', 'citric acid', 'citronellol', 'benzyl benzoate', 'geraniol', 'citral', 'citrus nobilis oil']",£34.00
Caudalie Instant Foaming Cleanser (50ml),https://www.lookfantastic.com/caudalie-instant-foaming-cleanser-50ml/10727689.html,Cleanser,"['glycerin', 'sodium cocoyl glutamate', 'cocamidopropyl betainamide mea chloride', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'caprylyl glycol', 'parfum', 'sodium chloride', 'cocamidopropyl betaine', 'potassium sorbate', 'citric acid', 'sodium methyl cocoyl taurate', 'sodium cocoyl isethionate', 'sodium phytate', 'butylene glycol', 'salvia officinalis', 'chamomilla recutita flower oil', 'vitis vinifera extract', 'butylphenyl methylpropional', 'linalool', 'citronellol']",£7.50
Neutrogena Hydro Boost Cleanser Wipes (25 Wipes),https://www.lookfantastic.com/neutrogena-hydro-boost-cleanser-wipes-25-wipes/11433779.html,Cleanser,"['isostearyl palmitate', 'cetyl ethylhexanoate', 'cyclopentasiloxane', 'glycerin', 'isononyl isononanoate', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'hexylene glycol', 'sucrose cocoate', 'hydrolyzed sodium hyaluronate', 'ethylhexyl glycerin', 'peg-6 capric triglyceride', 'peg-4 laurate', 'carbomer', 'sodium hydroxide', 'tocopherol', 'phenoxyethanol', 'benzoic acid', 'dehydroacetic acid', 'iodopropynyl butylcarbamate', 'parfum']",£4.99
Garnier Pure Active Anti Blemish Soap Free Gel Wash Sensitive Skin 150ml,https://www.lookfantastic.com/garnier-pure-active-anti-blemish-soap-free-gel-wash-sensitive-skin-150ml/11919615.html,Cleanser,"['sodium laureth sulfate', 'peg-8', 'cocamidopropyl betaine', 'sodium chloride', 'alcohol', 'caprylyl glycol', 'citric acid', 'hamamelis', 'hamamelis virginiana', 'hexylene glycol', 'maltodextrin', 'peg-120', 'methyl glucose dioleate', 'phenoxyethanol', 'salicylic acid', 'salix alba extract', 'sodium benzoate', 'sodium hydroxide', 'zinc pca', 'parfum']",£4.99
Clinique Anti Blemish Solutions Cleansing Gel 125ml,https://www.lookfantastic.com/clinique-anti-blemish-solutions-cleansing-gel-125ml/11144780.html,Cleanser,"['glycerin', 'sodium laureth sulfate', 'sodium chloride', 'lauramidopropyl betaine', 'butylene glycol', 'sucrose', 'salicylic acid', 'gentiana lutea (gentian) root extract', 'laminaria saccharina extract', 'caffeinee', 'sodium hyaluronate', 'acetyl glucosamine', 'laureth-2', 'peg-120 methyl glucose dioleate', 'sodium sulfate', 'benzophenone-4', 'sodium hydroxide', 'edta', 'disodium edta', 'bht', 'phenoxyethanol', 'ci 42090']",£19.00
Pai Skincare Light Work Rosehip Cleansing Oil 145ml,https://www.lookfantastic.com/pai-skincare-light-work-rosehip-cleansing-oil-145ml/12074886.html,Cleanser,"['olea europaea fruit oil', 'olea europaea fruit oil', 'helianthus annuus seed oil', 'helianthus annuus seed oil', 'polyglyceryl-4 oleate', 'castor oil', 'castor oil', 'rosa canina flower oil', 'rosa canina flower oil', 'jasminum grandiflorum flower extract', 'jasminum officinale extract', 'citrus aurantifolia oil', 'citrus aurantifolia oil', 'citrus aurantium dulcis', 'citrus aurantium dulcis', 'pelargonium graveolens extract', 'geranium maculatum oil', 'cimum basilicum (basil) oil', 'basil oil', 'tocopherol', 'rosmarinus officinalis extract', 'rosmarinus officinalis extract']",£36.00
The Ordinary Squalane Cleanser 50ml,https://www.lookfantastic.com/the-ordinary-squalane-cleanser-50ml/12056630.html,Cleanser,"['squalene', 'covo-caprylate/carpate', 'glycerin', 'sucrose stearate', 'ethycal macadamiate', 'malic acid', 'trocopherol', 'hydroxymethoxyphenyl decanone', 'sucrose laurate', 'sucrose dilaurate', 'sucrose trilaurate', 'hydrogenated starch hydrolysate', 'polyacrylate crosspolymer-6', 'isoceteth-20', 'sodium polyacrylate', 'trisodium ethylenediamine disuccinate', 'ethylhexyl glycerin', 'chlorphenesin']",£5.80
PIXI Makeup Melting Cleansing Cloths (40 Wipes),https://www.lookfantastic.com/pixi-makeup-melting-cleansing-cloths-40-wipes/11200050.html,Cleanser,"['glycerin', 'chamomilla recutita flower oil', 'aloe barbadenis extract', 'camellia japonica extract', 'vitis vinifera extract', 'olea europaea fruit oil', 'decyl glucoside', 'tocopheryl acetate', 'phenoxyethanol', 'benzoic acid', 'dehydroacetic acid', 'polyaminopropyl biguanide', 'parfum']",£10.00
Gallinée Prebiotic Foaming Facial Cleanser 120ml,https://www.lookfantastic.com/gallinee-prebiotic-foaming-facial-cleanser-120ml/11261915.html,Cleanser,"['cocamidopropyl betaine', 'sodium lauryl glucose carboxylate', 'lauryl glucoside', 'glycerin', 'lactic acid', 'alpha-glucan oligosaccharide', 'inulin', 'styrene/acrylates', 'sodium chloride', 'citric acid', 'parfum', 'arganine', 'sorbic acid', 'sodium hydroxide', 'tetrasodium glutamate diacetate', 'sodium benzoate', 'limonene']",£12.75
